2016-02-01,13.90,14.30,14.00,14.40
2016-02-02,13.96,14.36,13.90,14.30
2016-02-03,13.98,14.38,13.99,14.39
2016-02-04,14.01,14.41,14.00,14.40
2016-02-05,14.15,14.55,14.01,14.41
2016-02-06,14.30,14.70,14.03,14.43
2016-02-07,14.30,14.70,14.03,14.43
2016-02-08,14.30,14.70,14.03,14.43
2016-02-09,14.30,14.70,14.03,14.43
2016-02-10,14.30,14.70,14.03,14.43
2016-02-11,14.38,14.78,14.26,14.66
2016-02-12,14.56,14.96,14.55,14.95
2016-02-13,14.56,14.96,14.60,15.00
2016-02-14,14.56,14.96,14.60,15.00
2016-02-15,14.56,14.96,14.60,15.00
2016-02-16,14.60,15.00,14.68,15.08
2016-02-17,14.73,15.13,14.92,15.32
2016-02-18,14.87,15.27,14.95,15.35
2016-02-19,14.86,15.26,14.93,15.33
2016-02-20,14.95,15.35,15.02,15.42
2016-02-21,14.95,15.35,15.02,15.42
2016-02-22,14.95,15.35,15.02,15.42
2016-02-23,15.25,15.65,15.03,15.43
2016-02-24,15.20,15.60,15.18,15.58
2016-02-25,15.20,15.60,15.26,15.66
2016-02-26,15.23,15.63,15.25,15.65
2016-02-27,15.46,15.86,15.21,15.61
2016-02-28,15.46,15.86,15.21,15.61
2016-02-29,15.46,15.86,15.21,15.61
