2015-02-01,8.62,8.67,13.28,13.38
2015-02-02,8.62,8.67,13.28,13.38
2015-02-03,8.63,8.68,13.21,13.31
2015-02-04,8.63,8.68,13.20,13.30
2015-02-05,8.63,8.68,13.15,13.25
2015-02-06,8.63,8.68,13.10,13.20
2015-02-07,8.63,8.68,13.08,13.18
2015-02-08,8.63,8.68,13.08,13.18
2015-02-09,8.63,8.68,13.08,13.18
2015-02-10,8.64,8.69,13.08,13.18
2015-02-11,8.64,8.69,13.05,13.15
2015-02-12,8.65,8.70,13.02,13.12
2015-02-13,8.65,8.70,13.09,13.19
2015-02-14,8.65,8.70,12.90,13.00
2015-02-15,8.65,8.70,12.90,13.00
2015-02-16,8.65,8.70,12.90,13.00
2015-02-17,8.65,8.70,12.90,13.00
2015-02-18,8.65,8.70,12.90,13.00
2015-02-19,8.66,8.71,12.75,12.85
2015-02-20,8.67,8.72,12.92,13.02
2015-02-21,8.67,8.72,13.01,13.11
2015-02-22,8.67,8.72,13.01,13.11
2015-02-23,8.67,8.72,13.01,13.11
2015-02-24,8.68,8.73,13.01,13.11
2015-02-25,8.69,8.74,13.04,13.14
2015-02-26,8.69,8.74,13.01,13.11
2015-02-27,8.69,8.74,12.93,13.03
2015-02-28,8.70,8.75,12.90,13.00
