2016-11-01,15.05,15.35,15.03,15.43
2016-11-02,14.90,15.30,15.00,15.40
2016-11-03,14.92,15.32,14.97,15.37
2016-11-04,14.89,15.29,15.02,15.42
2016-11-05,14.86,15.26,15.07,15.47
2016-11-06,14.86,15.26,15.07,15.47
2016-11-07,14.86,15.26,15.07,15.47
2016-11-08,14.84,15.24,15.02,15.42
2016-11-09,14.80,15.20,14.98,15.38
2016-11-10,14.89,15.29,14.95,15.35
2016-11-11,15.08,15.48,15.05,15.45
2016-11-12,15.40,15.80,15.50,15.90
2016-11-13,15.40,15.80,15.50,15.90
2016-11-14,15.40,15.80,15.50,15.90
2016-11-15,15.35,15.75,15.45,15.85
2016-11-16,15.33,15.73,15.40,15.80
2016-11-17,15.30,15.70,15.40,15.80
2016-11-18,15.30,15.70,15.45,15.85
2016-11-19,15.23,15.63,15.42,15.82
2016-11-20,15.23,15.63,15.42,15.82
2016-11-21,15.23,15.63,15.42,15.82
2016-11-22,15.26,15.66,15.42,15.82
2016-11-23,15.35,15.75,15.55,15.95
2016-11-24,15.36,15.76,15.63,16.03
2016-11-25,15.35,15.75,15.69,16.09
2016-11-26,15.48,15.88,15.70,16.10
2016-11-27,15.48,15.88,15.70,16.10
2016-11-28,15.48,15.88,15.70,16.10
2016-11-29,15.48,15.88,15.70,16.10
2016-11-30,15.71,16.11,15.75,16.15
