2010-01-01,3.78,3.82,3.86,3.86
2010-01-02,3.78,3.82,3.86,3.86
2010-01-03,3.78,3.82,3.86,3.86
2010-01-04,3.78,3.82,3.86,3.86
2010-01-05,3.78,3.82,3.86,3.86
2010-01-06,3.79,3.83,3.87,3.88
2010-01-07,3.79,3.83,3.86,3.87
2010-01-08,3.79,3.83,3.87,3.87
2010-01-09,3.79,3.82,3.87,3.87
2010-01-10,3.79,3.82,3.87,3.87
2010-01-11,3.79,3.82,3.87,3.87
2010-01-12,3.78,3.82,3.87,3.87
2010-01-13,3.79,3.82,3.88,3.89
2010-01-14,3.79,3.82,3.89,3.89
2010-01-15,3.79,3.83,3.88,3.89
2010-01-16,3.79,3.83,3.86,3.87
2010-01-17,3.79,3.83,3.86,3.87
2010-01-18,3.79,3.83,3.86,3.87
2010-01-19,3.79,3.83,3.87,3.88
2010-01-20,3.79,3.83,3.87,3.88
2010-01-21,3.79,3.83,3.87,3.88
2010-01-22,3.79,3.83,3.87,3.88
2010-01-23,3.79,3.83,3.87,3.88
2010-01-24,3.79,3.83,3.87,3.88
2010-01-25,3.79,3.83,3.87,3.88
2010-01-26,3.80,3.83,3.88,3.89
2010-01-27,3.80,3.84,3.90,3.90
2010-01-28,3.80,3.84,3.89,3.89
2010-01-29,3.81,3.85,3.88,3.88
2010-01-30,3.82,3.86,3.88,3.89
2010-01-31,3.82,3.86,3.88,3.89
2010-02-01,3.82,3.86,3.88,3.89
2010-02-02,3.82,3.85,3.90,3.91
2010-02-03,3.82,3.86,3.91,3.91
2010-02-04,3.83,3.86,3.92,3.92
2010-02-05,3.83,3.87,3.91,3.91
2010-02-06,3.83,3.87,3.90,3.90
2010-02-07,3.83,3.87,3.90,3.90
2010-02-08,3.83,3.87,3.90,3.90
2010-02-09,3.83,3.87,3.90,3.91
2010-02-10,3.83,3.87,3.92,3.93
2010-02-11,3.83,3.87,3.93,3.93
2010-02-12,3.84,3.87,3.93,3.94
2010-02-13,3.84,3.88,3.93,3.94
2010-02-14,3.84,3.88,3.93,3.94
2010-02-15,3.84,3.88,3.93,3.94
2010-02-16,3.84,3.88,3.94,3.94
2010-02-17,3.84,3.88,3.94,3.95
2010-02-18,3.84,3.88,3.95,3.95
2010-02-19,3.84,3.88,3.94,3.94
2010-02-20,3.84,3.88,3.92,3.93
2010-02-21,3.84,3.88,3.92,3.93
2010-02-22,3.84,3.88,3.92,3.93
2010-02-23,3.84,3.88,3.92,3.93
2010-02-24,3.84,3.88,3.93,3.93
2010-02-25,3.85,3.88,3.93,3.93
2010-02-26,3.85,3.88,3.92,3.93
2010-02-27,3.85,3.88,3.90,3.90
2010-02-28,3.85,3.88,3.90,3.90
2010-03-01,3.85,3.88,3.90,3.90
2010-03-02,3.84,3.88,3.90,3.91
2010-03-03,3.84,3.88,3.91,3.91
2010-03-04,3.84,3.88,3.91,3.91
2010-03-05,3.84,3.88,3.90,3.91
2010-03-06,3.84,3.88,3.90,3.90
2010-03-07,3.84,3.88,3.90,3.90
2010-03-08,3.84,3.88,3.90,3.90
2010-03-09,3.84,3.88,3.90,3.90
2010-03-10,3.84,3.88,3.91,3.91
2010-03-11,3.84,3.88,3.91,3.91
2010-03-12,3.84,3.88,3.90,3.91
2010-03-13,3.84,3.88,3.90,3.91
2010-03-14,3.84,3.88,3.90,3.91
2010-03-15,3.84,3.88,3.90,3.91
2010-03-16,3.84,3.88,3.90,3.91
2010-03-17,3.84,3.88,3.91,3.91
2010-03-18,3.84,3.88,3.90,3.91
2010-03-19,3.84,3.88,3.90,3.90
2010-03-20,3.84,3.88,3.90,3.90
2010-03-21,3.84,3.88,3.90,3.90
2010-03-22,3.84,3.88,3.90,3.90
2010-03-23,3.84,3.88,3.90,3.90
2010-03-24,3.84,3.88,3.90,3.90
2010-03-25,3.84,3.88,3.90,3.90
2010-03-26,3.85,3.88,3.89,3.90
2010-03-27,3.85,3.89,3.89,3.90
2010-03-28,3.85,3.89,3.89,3.90
2010-03-29,3.85,3.89,3.89,3.90
2010-03-30,3.85,3.89,3.89,3.89
2010-03-31,3.85,3.89,3.88,3.89
2010-04-01,3.85,3.89,3.88,3.89
2010-04-02,3.85,3.89,3.87,3.87
2010-04-03,3.85,3.89,3.87,3.87
2010-04-04,3.85,3.89,3.87,3.87
2010-04-05,3.85,3.89,3.87,3.87
2010-04-06,3.85,3.89,3.87,3.87
2010-04-07,3.86,3.89,3.89,3.90
2010-04-08,3.85,3.89,3.89,3.90
2010-04-09,3.85,3.89,3.88,3.89
2010-04-10,3.86,3.89,3.88,3.89
2010-04-11,3.86,3.89,3.88,3.89
2010-04-12,3.86,3.89,3.88,3.89
2010-04-13,3.86,3.89,3.89,3.90
2010-04-14,3.86,3.90,3.92,3.92
2010-04-15,3.86,3.90,3.91,3.92
2010-04-16,3.86,3.89,3.92,3.92
2010-04-17,3.85,3.89,3.92,3.92
2010-04-18,3.85,3.89,3.92,3.92
2010-04-19,3.85,3.89,3.92,3.92
2010-04-20,3.85,3.89,3.91,3.92
2010-04-21,3.85,3.89,3.91,3.92
2010-04-22,3.85,3.89,3.91,3.92
2010-04-23,3.85,3.89,3.92,3.92
2010-04-24,3.86,3.89,3.91,3.92
2010-04-25,3.86,3.89,3.91,3.92
2010-04-26,3.86,3.89,3.91,3.92
2010-04-27,3.86,3.89,3.91,3.92
2010-04-28,3.86,3.90,3.91,3.91
2010-04-29,3.86,3.90,3.91,3.92
2010-04-30,3.86,3.90,3.91,3.92
2010-05-01,3.86,3.90,3.91,3.91
2010-05-02,3.86,3.90,3.91,3.91
2010-05-03,3.86,3.90,3.91,3.91
2010-05-04,3.87,3.90,3.91,3.91
2010-05-05,3.88,3.91,3.91,3.92
2010-05-06,3.88,3.91,3.92,3.93
