2010-05-01,3.86,3.90,3.91,3.91
2010-05-02,3.86,3.90,3.91,3.91
2010-05-03,3.86,3.90,3.91,3.91
2010-05-04,3.87,3.90,3.91,3.91
2010-05-05,3.88,3.91,3.91,3.92
2010-05-06,3.88,3.91,3.92,3.93
2010-05-07,3.88,3.91,3.92,3.93
2010-05-08,3.88,3.91,3.92,3.92
2010-05-09,3.88,3.91,3.92,3.92
2010-05-10,3.88,3.91,3.92,3.92
2010-05-11,3.88,3.91,3.93,3.93
2010-05-12,3.88,3.91,3.93,3.94
2010-05-13,3.88,3.92,3.94,3.95
2010-05-14,3.88,3.92,3.94,3.95
2010-05-15,3.88,3.92,3.93,3.94
2010-05-16,3.88,3.92,3.93,3.94
2010-05-17,3.88,3.92,3.93,3.94
2010-05-18,3.89,3.92,3.94,3.94
2010-05-19,3.89,3.93,3.95,3.96
2010-05-20,3.89,3.93,3.96,3.97
2010-05-21,3.89,3.93,3.96,3.96
2010-05-22,3.89,3.93,3.95,3.96
2010-05-23,3.89,3.93,3.95,3.96
2010-05-24,3.89,3.93,3.95,3.96
2010-05-25,3.89,3.93,3.95,3.96
2010-05-26,3.89,3.93,3.95,3.96
2010-05-27,3.89,3.93,3.95,3.96
2010-05-28,3.90,3.93,3.96,3.96
2010-05-29,3.91,3.94,3.96,3.97
2010-05-30,3.91,3.94,3.96,3.97
2010-05-31,3.91,3.94,3.96,3.97
