2014-01-01,6.50,6.55,10.12,10.17
2014-01-02,6.50,6.55,10.12,10.17
2014-01-03,6.51,6.56,10.25,10.30
2014-01-04,6.55,6.60,10.42,10.47
2014-01-05,6.55,6.60,10.42,10.47
2014-01-06,6.55,6.60,10.42,10.47
2014-01-07,6.56,6.61,10.85,10.90
2014-01-08,6.56,6.61,10.70,10.75
2014-01-09,6.59,6.64,10.75,10.80
2014-01-10,6.62,6.67,10.75,10.80
2014-01-11,6.65,6.70,10.72,10.77
2014-01-12,6.65,6.70,10.72,10.77
2014-01-13,6.65,6.70,10.72,10.77
2014-01-14,6.67,6.72,10.88,10.93
2014-01-15,6.72,6.77,11.16,11.21
2014-01-16,6.73,6.78,11.50,11.55
2014-01-17,6.76,6.81,11.90,11.95
2014-01-18,6.79,6.84,11.60,11.65
2014-01-19,6.79,6.84,11.60,11.65
2014-01-20,6.79,6.84,11.60,11.65
2014-01-21,6.84,6.89,11.81,11.86
2014-01-22,7.08,7.13,12.10,12.15
2014-01-23,7.96,8.01,13.01,13.06
2014-01-24,7.97,8.02,9.70,11.70
2014-01-25,7.96,8.01,10.15,12.15
2014-01-26,7.96,8.01,10.15,12.15
2014-01-27,7.96,8.01,10.15,12.15
2014-01-28,7.97,8.02,11.00,12.50
2014-01-29,7.96,8.01,11.40,12.90
2014-01-30,7.98,8.03,11.10,12.60
2014-01-31,7.98,8.03,11.15,12.65
2014-02-01,7.98,8.03,11.05,12.55
2014-02-02,7.98,8.03,11.05,12.55
2014-02-03,7.98,8.03,11.05,12.55
2014-02-04,7.97,8.02,11.55,12.55
2014-02-05,7.86,7.91,11.55,12.55
2014-02-06,7.84,7.89,11.90,12.40
2014-02-07,7.80,7.85,11.90,12.15
2014-02-08,7.77,7.82,11.55,11.65
2014-02-09,7.77,7.82,11.55,11.65
2014-02-10,7.77,7.82,11.55,11.65
2014-02-11,7.77,7.82,11.55,11.65
2014-02-12,7.77,7.82,12.00,12.10
2014-02-13,7.75,7.80,11.85,11.95
2014-02-14,7.74,7.79,11.75,11.85
2014-02-15,7.73,7.78,11.68,11.78
2014-02-16,7.73,7.78,11.68,11.78
2014-02-17,7.73,7.78,11.68,11.78
2014-02-18,7.73,7.78,11.68,11.78
2014-02-19,7.74,7.79,11.70,11.80
2014-02-20,7.78,7.83,11.73,11.83
2014-02-21,7.82,7.87,11.70,11.80
