2011-09-01,4.19,4.24,4.41,4.42
2011-09-02,4.20,4.24,4.42,4.43
2011-09-03,4.20,4.24,4.41,4.42
2011-09-04,4.20,4.24,4.41,4.42
2011-09-05,4.20,4.24,4.41,4.42
2011-09-06,4.20,4.24,4.41,4.42
2011-09-07,4.20,4.24,4.42,4.43
2011-09-08,4.20,4.24,4.42,4.43
2011-09-09,4.20,4.24,4.43,4.43
2011-09-10,4.20,4.24,4.43,4.43
2011-09-11,4.20,4.24,4.43,4.43
2011-09-12,4.20,4.24,4.43,4.43
2011-09-13,4.20,4.24,4.43,4.44
2011-09-14,4.20,4.24,4.43,4.44
2011-09-15,4.20,4.24,4.44,4.44
2011-09-16,4.20,4.24,4.44,4.44
2011-09-17,4.20,4.24,4.44,4.44
2011-09-18,4.20,4.24,4.44,4.44
2011-09-19,4.20,4.24,4.44,4.44
2011-09-20,4.20,4.24,4.44,4.44
2011-09-21,4.19,4.23,4.43,4.44
2011-09-22,4.19,4.23,4.44,4.45
2011-09-23,4.19,4.23,4.48,4.49
2011-09-24,4.19,4.24,4.47,4.47
2011-09-25,4.19,4.24,4.47,4.47
2011-09-26,4.19,4.24,4.47,4.47
2011-09-27,4.19,4.24,4.45,4.45
2011-09-28,4.20,4.24,4.45,4.45
2011-09-29,4.19,4.24,4.43,4.43
2011-09-30,4.19,4.24,4.43,4.43
