2003-02-01,3.17,3.23,3.20,3.21
2003-02-02,3.17,3.23,3.20,3.21
2003-02-03,3.17,3.23,3.20,3.21
2003-02-04,3.13,3.19,3.17,3.18
2003-02-05,3.13,3.19,3.17,3.18
2003-02-06,3.13,3.18,3.17,3.18
2003-02-07,3.13,3.19,3.17,3.18
2003-02-08,3.12,3.17,3.15,3.16
2003-02-09,3.12,3.17,3.15,3.16
2003-02-10,3.12,3.17,3.15,3.16
2003-02-11,3.08,3.14,3.11,3.12
2003-02-12,3.08,3.13,3.12,3.13
2003-02-13,3.10,3.16,3.15,3.17
2003-02-14,3.16,3.22,3.17,3.18
2003-02-15,3.13,3.19,3.14,3.15
2003-02-16,3.13,3.19,3.14,3.15
2003-02-17,3.13,3.19,3.14,3.15
2003-02-18,3.14,3.19,3.19,3.20
2003-02-19,3.17,3.22,3.21,3.22
2003-02-20,3.19,3.25,3.22,3.23
2003-02-21,3.17,3.22,3.19,3.20
2003-02-22,3.15,3.20,3.19,3.20
2003-02-23,3.15,3.20,3.17,3.18
2003-02-24,3.15,3.20,3.17,3.18
2003-02-25,3.14,3.19,3.15,3.17
2003-02-26,3.14,3.20,3.17,3.18
2003-02-27,3.16,3.22,3.20,3.21
2003-02-28,3.16,3.22,3.19,3.20
