2012-01-01,4.28,4.33,4.74,4.75
2012-01-02,4.28,4.33,4.74,4.75
2012-01-03,4.28,4.33,4.74,4.75
2012-01-04,4.28,4.33,4.77,4.78
2012-01-05,4.28,4.33,4.78,4.79
2012-01-06,4.29,4.33,4.78,4.79
2012-01-07,4.30,4.34,4.78,4.79
2012-01-08,4.30,4.34,4.78,4.79
2012-01-09,4.30,4.34,4.78,4.79
2012-01-10,4.30,4.34,4.78,4.79
2012-01-11,4.30,4.34,4.79,4.80
2012-01-12,4.30,4.34,4.79,4.80
2012-01-13,4.30,4.34,4.80,4.81
2012-01-14,4.30,4.34,4.80,4.81
2012-01-15,4.30,4.34,4.80,4.81
2012-01-16,4.30,4.34,4.80,4.81
2012-01-17,4.30,4.34,4.80,4.81
2012-01-18,4.30,4.34,4.82,4.83
2012-01-19,4.30,4.34,4.83,4.84
2012-01-20,4.30,4.34,4.83,4.84
2012-01-21,4.30,4.34,4.83,4.84
2012-01-22,4.30,4.34,4.83,4.84
2012-01-23,4.30,4.34,4.83,4.84
2012-01-24,4.30,4.34,4.83,4.84
2012-01-25,4.31,4.35,4.83,4.84
2012-01-26,4.31,4.36,4.84,4.85
2012-01-27,4.31,4.36,4.83,4.84
2012-01-28,4.31,4.36,4.80,4.81
2012-01-29,4.31,4.36,4.80,4.81
2012-01-30,4.31,4.36,4.80,4.81
2012-01-31,4.31,4.36,4.78,4.79
2012-02-01,4.31,4.36,4.77,4.78
2012-02-02,4.31,4.36,4.77,4.78
2012-02-03,4.31,4.36,4.77,4.78
2012-02-04,4.31,4.36,4.76,4.77
2012-02-05,4.31,4.36,4.76,4.77
2012-02-06,4.31,4.36,4.76,4.77
2012-02-07,4.31,4.36,4.72,4.73
2012-02-08,4.32,4.36,4.72,4.73
2012-02-09,4.32,4.36,4.75,4.76
2012-02-10,4.32,4.36,4.75,4.76
2012-02-11,4.32,4.37,4.73,4.74
2012-02-12,4.32,4.37,4.73,4.74
2012-02-13,4.32,4.37,4.73,4.74
2012-02-14,4.32,4.37,4.73,4.74
2012-02-15,4.32,4.37,4.75,4.76
2012-02-16,4.32,4.37,4.73,4.74
2012-02-17,4.33,4.37,4.75,4.76
2012-02-18,4.33,4.37,4.73,4.74
2012-02-19,4.33,4.37,4.73,4.74
2012-02-20,4.33,4.37,4.73,4.74
2012-02-21,4.33,4.37,4.73,4.74
2012-02-22,4.33,4.37,4.73,4.74
2012-02-23,4.33,4.37,4.72,4.73
2012-02-24,4.33,4.37,4.72,4.73
2012-02-25,4.33,4.37,4.71,4.73
2012-02-26,4.33,4.37,4.71,4.73
2012-02-27,4.33,4.37,4.71,4.73
2012-02-28,4.33,4.37,4.71,4.73
2012-02-29,4.33,4.37,4.71,4.72
2012-03-01,4.33,4.37,4.69,4.70
2012-03-02,4.33,4.37,4.68,4.69
2012-03-03,4.33,4.36,4.68,4.69
2012-03-04,4.33,4.36,4.68,4.69
2012-03-05,4.33,4.36,4.68,4.69
2012-03-06,4.33,4.36,4.68,4.69
2012-03-07,4.33,4.36,4.70,4.71
2012-03-08,4.33,4.36,4.70,4.71
2012-03-09,4.33,4.36,4.70,4.71
2012-03-10,4.33,4.36,4.71,4.72
2012-03-11,4.33,4.36,4.71,4.72
2012-03-12,4.33,4.36,4.71,4.72
2012-03-13,4.33,4.37,4.71,4.72
2012-03-14,4.33,4.37,4.73,4.74
2012-03-15,4.33,4.37,4.78,4.79
2012-03-16,4.33,4.37,4.81,4.82
2012-03-17,4.34,4.38,4.78,4.79
2012-03-18,4.34,4.38,4.78,4.79
2012-03-19,4.34,4.38,4.78,4.79
2012-03-20,4.34,4.38,4.81,4.82
2012-03-21,4.34,4.38,4.85,4.86
2012-03-22,4.34,4.38,4.86,4.87
2012-03-23,4.34,4.38,4.88,4.89
2012-03-24,4.35,4.39,4.90,4.91
2012-03-25,4.35,4.39,4.90,4.91
2012-03-26,4.35,4.39,4.90,4.91
