2007-12-01,3.13,3.16,3.15,3.15
2007-12-02,3.13,3.16,3.15,3.15
2007-12-03,3.13,3.16,3.15,3.15
2007-12-04,3.13,3.16,3.15,3.16
2007-12-05,3.12,3.15,3.16,3.16
2007-12-06,3.12,3.15,3.15,3.16
2007-12-07,3.12,3.15,3.15,3.15
2007-12-08,3.12,3.16,3.15,3.15
2007-12-09,3.12,3.16,3.15,3.15
2007-12-10,3.12,3.16,3.15,3.15
2007-12-11,3.12,3.15,3.15,3.15
2007-12-12,3.12,3.15,3.15,3.15
2007-12-13,3.12,3.16,3.16,3.17
2007-12-14,3.13,3.16,3.17,3.17
2007-12-15,3.13,3.16,3.16,3.17
2007-12-16,3.13,3.16,3.16,3.17
2007-12-17,3.13,3.16,3.16,3.17
2007-12-18,3.13,3.16,3.16,3.16
2007-12-19,3.12,3.16,3.16,3.16
2007-12-20,3.12,3.15,3.16,3.16
2007-12-21,3.12,3.15,3.15,3.16
2007-12-22,3.13,3.16,3.15,3.16
2007-12-23,3.13,3.16,3.15,3.16
2007-12-24,3.13,3.16,3.15,3.16
2007-12-25,3.13,3.16,3.17,3.17
2007-12-26,3.13,3.16,3.17,3.17
2007-12-27,3.13,3.16,3.17,3.17
2007-12-28,3.13,3.17,3.17,3.17
2007-12-29,3.13,3.16,3.16,3.17
2007-12-30,3.13,3.16,3.16,3.17
2007-12-31,3.13,3.16,3.16,3.17
